TOUCH   waitFrame = 20
188,271,0,0,WEST,180,TOUCH,50
186,271,-2,0,WEST,180,SWIPE,50
174,265,-12,-6,SOUTHWEST,206.565,SWIPE,50
158,257,-16,-8,SOUTHWEST,206.565,SWIPE,50
120,243,-38,-14,WEST,200.2249,SWIPE,50
94,235,-26,-8,WEST,197.1027,SWIPE,50
54,221,-40,-14,WEST,199.29,SWIPE,50
34,211,-20,-10,SOUTHWEST,206.565,SWIPE,50
28,207,-6,-4,SOUTHWEST,213.6901,SWIPE,50
28,207,0,0,SOUTHWEST,213.6901,SWIPE,50
28,205,0,-2,SOUTH,270,SWIPE,50
34,199,6,-6,SOUTH,270,SWIPE,50
76,191,42,-8,EAST,349.2157,SWIPE,50
116,181,40,-10,EAST,345.9637,SWIPE,50
170,159,54,-22,EAST,337.8336,SWIPE,50
194,149,24,-10,SOUTHEAST,337.3801,SWIPE,50
208,141,14,-8,SOUTHEAST,330.2551,SWIPE,50
210,141,2,0,EAST,0,SWIPE,50
210,141,0,0,EAST,0,SWIPE,50
210,147,0,6,NORTH,90,SWIPE,50
204,165,-6,18,NORTH,108.435,SWIPE,50
194,185,-10,20,NORTHWEST,116.565,SWIPE,50
184,213,-10,28,NORTH,109.6538,SWIPE,50
178,233,-6,20,NORTH,106.6992,SWIPE,50
172,249,-6,16,NORTH,110.556,SWIPE,50
170,255,-2,6,NORTH,108.435,SWIPE,50
168,259,-2,4,NORTHWEST,116.565,SWIPE,50
168,259,0,0,NORTHWEST,116.565,SWIPE,50
168,257,0,-2,SOUTH,270,SWIPE,50
164,247,-4,-10,SOUTH,248.1986,SWIPE,50
150,223,-14,-24,SOUTHWEST,239.7436,SWIPE,50
138,195,-12,-28,SOUTHWEST,246.8014,SWIPE,50
116,137,-22,-58,SOUTH,249.2278,SWIPE,50
108,105,-8,-32,SOUTH,255.9637,SWIPE,50
106,77,-2,-28,SOUTH,265.9144,SWIPE,50
106,69,0,-8,SOUTH,270,SWIPE,50
106,69,0,0,SOUTH,270,SWIPE,50
104,69,-2,0,WEST,180,SWIPE,50
104,69,0,0,WEST,180,SWIPE,50
104,69,0,0,WEST,180,SWIPE,50
104,69,0,0,WEST,180,SWIPE,50
SEPARATE   holdFrame = 41
