TOUCH   waitFrame = 27
68,259,0,0,SOUTH,270,TOUCH,50
68,261,0,2,NORTH,90,SWIPE,50
68,261,0,0,NORTH,90,SWIPE,50
72,265,4,4,NORTHEAST,45,SWIPE,50
82,273,10,8,NORTHEAST,38.65981,SWIPE,50
100,281,18,8,NORTHEAST,23.96249,SWIPE,50
130,289,30,8,EAST,14.93142,SWIPE,50
142,289,12,0,EAST,0,SWIPE,50
152,289,10,0,EAST,0,SWIPE,50
160,285,8,-4,SOUTHEAST,333.4349,SWIPE,50
168,271,8,-14,SOUTHEAST,299.7449,SWIPE,50
170,257,2,-14,SOUTH,278.1301,SWIPE,50
170,237,0,-20,SOUTH,270,SWIPE,50
160,221,-10,-16,SOUTHWEST,237.9946,SWIPE,50
128,191,-32,-30,SOUTHWEST,223.1524,SWIPE,50
106,177,-22,-14,SOUTHWEST,212.4712,SWIPE,50
72,161,-34,-16,SOUTHWEST,205.2011,SWIPE,50
60,157,-12,-4,WEST,198.435,SWIPE,50
52,155,-8,-2,WEST,194.0362,SWIPE,50
52,153,0,-2,SOUTH,270,SWIPE,50
50,153,-2,0,WEST,180,SWIPE,50
50,153,0,0,WEST,180,SWIPE,50
54,149,4,-4,WEST,180,SWIPE,50
72,143,18,-6,EAST,341.5651,SWIPE,50
120,133,48,-10,EAST,348.2317,SWIPE,50
150,125,30,-8,EAST,345.0686,SWIPE,50
164,123,14,-2,EAST,351.8699,SWIPE,50
164,123,0,0,EAST,351.8699,SWIPE,50
164,123,0,0,EAST,351.8699,SWIPE,50
164,123,0,0,EAST,351.8699,SWIPE,50
164,123,0,0,EAST,351.8699,SWIPE,50
164,123,0,0,EAST,351.8699,SWIPE,50
SEPARATE   holdFrame = 32
