TOUCH   waitFrame = 39
28,279,0,0,CENTER,0,TOUCH,1
30,279,2,0,EAST,0,SWIPE,1
36,281,6,2,EAST,18.43495,SWIPE,1
56,283,20,2,EAST,5.710593,SWIPE,1
82,285,26,2,EAST,4.398705,SWIPE,1
96,285,14,0,EAST,0,SWIPE,1
110,283,14,-2,EAST,351.8699,SWIPE,1
118,283,8,0,EAST,0,SWIPE,1
120,283,2,0,EAST,0,SWIPE,1
120,283,0,0,EAST,0,SWIPE,1
122,283,2,0,EAST,0,SWIPE,1
122,283,0,0,EAST,0,SWIPE,1
SEPARATE   holdFrame = 12
TOUCH   waitFrame = 8
84,311,0,0,EAST,0,TOUCH,50
78,305,-6,-6,SOUTHWEST,225,SWIPE,50
72,297,-6,-8,SOUTHWEST,233.1301,SWIPE,50
68,279,-4,-18,SOUTH,257.4712,SWIPE,50
66,261,-2,-18,SOUTH,263.6598,SWIPE,50
66,227,0,-34,SOUTH,270,SWIPE,50
66,209,0,-18,SOUTH,270,SWIPE,50
70,189,4,-20,SOUTH,281.3099,SWIPE,50
74,183,4,-6,SOUTHEAST,303.6901,SWIPE,50
86,179,12,-4,EAST,341.5651,SWIPE,50
96,177,10,-2,EAST,348.6901,SWIPE,50
112,175,16,-2,EAST,352.875,SWIPE,50
120,175,8,0,EAST,0,SWIPE,50
128,177,8,2,EAST,14.03624,SWIPE,50
130,179,2,2,NORTHEAST,45,SWIPE,50
130,179,0,0,NORTHEAST,45,SWIPE,50
SEPARATE   holdFrame = 16
TOUCH   waitFrame = 28
118,261,0,0,NORTHEAST,45,TOUCH,50
120,259,2,-2,NORTHEAST,45,SWIPE,50
120,249,0,-10,SOUTH,270,SWIPE,50
116,241,-4,-8,SOUTHWEST,243.435,SWIPE,50
102,221,-14,-20,SOUTHWEST,235.008,SWIPE,50
90,207,-12,-14,SOUTHWEST,229.3987,SWIPE,50
72,189,-18,-18,SOUTHWEST,225,SWIPE,50
62,183,-10,-6,SOUTHWEST,210.9638,SWIPE,50
50,181,-12,-2,WEST,189.4623,SWIPE,50
42,181,-8,0,WEST,180,SWIPE,50
30,193,-12,12,WEST,180,SWIPE,50
30,193,0,0,WEST,180,SWIPE,50
30,205,0,12,NORTH,90,SWIPE,50
40,221,10,16,NORTHEAST,57.99462,SWIPE,50
66,239,26,18,NORTHEAST,34.69516,SWIPE,50
86,243,20,4,EAST,11.30993,SWIPE,50
110,245,24,2,EAST,4.763642,SWIPE,50
122,243,12,-2,EAST,350.5377,SWIPE,50
138,231,16,-12,SOUTHEAST,323.1301,SWIPE,50
148,219,10,-12,SOUTHEAST,309.8056,SWIPE,50
156,195,8,-24,SOUTH,288.4349,SWIPE,50
156,183,0,-12,SOUTH,270,SWIPE,50
154,161,-2,-22,SOUTH,264.8056,SWIPE,50
154,151,0,-10,SOUTH,270,SWIPE,50
152,145,-2,-6,SOUTH,251.565,SWIPE,50
150,145,-2,0,WEST,180,SWIPE,50
SEPARATE   holdFrame = 26
TOUCH   waitFrame = 127
34,99,0,0,WEST,180,TOUCH,50
34,101,0,2,NORTH,90,SWIPE,50
36,105,2,4,NORTHEAST,63.43495,SWIPE,50
38,117,2,12,NORTH,80.53768,SWIPE,50
50,145,12,28,NORTHEAST,66.80141,SWIPE,50
64,177,14,32,NORTHEAST,66.37062,SWIPE,50
78,215,14,38,NORTH,69.77515,SWIPE,50
88,249,10,34,NORTH,73.61046,SWIPE,50
92,257,4,8,NORTHEAST,63.43495,SWIPE,50
94,261,2,4,NORTHEAST,63.43495,SWIPE,50
94,261,0,0,NORTHEAST,63.43495,SWIPE,50
100,255,6,-6,NORTHEAST,63.43495,SWIPE,50
110,241,10,-14,SOUTHEAST,305.5377,SWIPE,50
122,213,12,-28,SOUTHEAST,293.1986,SWIPE,50
134,187,12,-26,SOUTHEAST,294.7751,SWIPE,50
144,151,10,-36,SOUTH,285.5241,SWIPE,50
150,127,6,-24,SOUTH,284.0363,SWIPE,50
154,101,4,-26,SOUTH,278.7462,SWIPE,50
158,79,4,-22,SOUTH,280.3048,SWIPE,50
158,73,0,-6,SOUTH,270,SWIPE,50
158,73,0,0,SOUTH,270,SWIPE,50
158,73,0,0,SOUTH,270,SWIPE,50
156,73,-2,0,WEST,180,SWIPE,50
152,75,-4,2,NORTHWEST,153.435,SWIPE,50
146,81,-6,6,NORTHWEST,153.435,SWIPE,50
