TOUCH   waitFrame = 49
67,232,0,0,CENTER,0,TOUCH
67,232,0,0,CENTER,0,SWIPE
67,232,0,0,CENTER,0,SWIPE
SEPARATE   holdFrame = 3
TOUCH   waitFrame = 19
119,240,0,0,CENTER,0,TOUCH
93,208,-26,-32,SOUTHWEST,-129.0939,SWIPE
93,184,0,-24,SOUTH,-90,SWIPE
103,162,10,-22,SOUTHEAST,-65.55605,SWIPE
121,142,18,-20,SOUTHEAST,-48.01279,SWIPE
147,128,26,-14,SOUTHEAST,-28.30076,SWIPE
171,126,24,-2,EAST,-4.763642,SWIPE
187,142,16,16,NORTHEAST,45,SWIPE
197,168,10,26,NORTH,68.96249,SWIPE
SEPARATE   holdFrame = 9
TOUCH   waitFrame = 19
259,144,0,0,NORTH,68.96249,TOUCH
273,120,14,-24,SOUTHEAST,-59.74356,SWIPE
273,108,0,-12,SOUTH,-90,SWIPE
261,100,-12,-8,SOUTHWEST,-146.3099,SWIPE
233,94,-28,-6,WEST,-167.9052,SWIPE
179,92,-54,-2,WEST,-177.8789,SWIPE
151,92,-28,0,WEST,180,SWIPE
SEPARATE   holdFrame = 7
TOUCH   waitFrame = 16
221,114,0,0,WEST,180,TOUCH
191,112,-30,-2,WEST,-176.1859,SWIPE
175,112,-16,0,WEST,180,SWIPE
141,114,-34,2,WEST,176.6335,SWIPE
107,120,-34,6,WEST,169.992,SWIPE
99,134,-8,14,NORTHWEST,119.7449,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 11
203,200,0,0,NORTHWEST,119.7449,TOUCH
227,212,24,12,NORTHEAST,26.56505,SWIPE
251,240,24,28,NORTHEAST,49.3987,SWIPE
255,246,4,6,NORTHEAST,56.30993,SWIPE
259,256,4,10,NORTH,68.19859,SWIPE
SEPARATE   holdFrame = 5
TOUCH   waitFrame = 10
177,228,0,0,NORTH,68.19859,TOUCH
133,208,-44,-20,SOUTHWEST,-155.556,SWIPE
117,204,-16,-4,WEST,-165.9638,SWIPE
77,194,-40,-10,WEST,-165.9638,SWIPE
47,190,-30,-4,WEST,-172.4053,SWIPE
SEPARATE   holdFrame = 5
TOUCH   waitFrame = 11
51,190,0,0,WEST,-172.4053,TOUCH
59,200,8,10,NORTHEAST,51.34019,SWIPE
79,232,20,32,NORTHEAST,57.99462,SWIPE
95,262,16,30,NORTHEAST,61.92752,SWIPE
SEPARATE   holdFrame = 4
TOUCH   waitFrame = 8
109,344,0,0,NORTHEAST,61.92752,TOUCH
109,260,0,-84,SOUTH,-90,SWIPE
111,238,2,-22,SOUTH,-84.80557,SWIPE
119,202,8,-36,SOUTH,-77.4712,SWIPE
131,172,12,-30,SOUTH,-68.19859,SWIPE
SEPARATE   holdFrame = 5
TOUCH   waitFrame = 6
167,108,0,0,SOUTH,-68.19859,TOUCH
169,106,2,-2,SOUTH,-68.19859,SWIPE
173,112,4,6,NORTHEAST,56.30993,SWIPE
187,136,14,24,NORTHEAST,59.74356,SWIPE
203,168,16,32,NORTHEAST,63.43495,SWIPE
217,198,14,30,NORTHEAST,64.98311,SWIPE
241,236,24,38,NORTHEAST,57.72435,SWIPE
SEPARATE   holdFrame = 7
TOUCH   waitFrame = 3
249,268,0,0,NORTHEAST,57.72435,TOUCH
215,254,-34,-14,WEST,-157.6199,SWIPE
169,248,-46,-6,WEST,-172.5686,SWIPE
123,246,-46,-2,WEST,-177.5104,SWIPE
81,244,-42,-2,WEST,-177.2737,SWIPE
57,240,-24,-4,WEST,-170.5377,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 4
53,222,0,0,WEST,-170.5377,TOUCH
65,210,12,-12,WEST,-170.5377,SWIPE
73,204,8,-6,SOUTHEAST,-36.8699,SWIPE
111,188,38,-16,SOUTHEAST,-22.83365,SWIPE
157,170,46,-18,EAST,-21.37062,SWIPE
201,158,44,-12,EAST,-15.25512,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 3
297,114,0,0,EAST,-15.25512,TOUCH
291,122,-6,8,NORTHWEST,126.8699,SWIPE
287,132,-4,10,NORTH,111.8014,SWIPE
279,160,-8,28,NORTH,105.9454,SWIPE
275,190,-4,30,NORTH,97.59464,SWIPE
SEPARATE   holdFrame = 5
TOUCH   waitFrame = 4
261,270,0,0,NORTH,97.59464,TOUCH
225,254,-36,-16,SOUTHWEST,-156.0375,SWIPE
191,240,-34,-14,WEST,-157.6199,SWIPE
151,226,-40,-14,WEST,-160.71,SWIPE
SEPARATE   holdFrame = 4
TOUCH   waitFrame = 7
87,110,0,0,WEST,-160.71,TOUCH
111,112,24,2,EAST,4.763642,SWIPE
135,112,24,0,EAST,0,SWIPE
171,112,36,0,EAST,0,SWIPE
SEPARATE   holdFrame = 4
TOUCH   waitFrame = 5
219,170,0,0,EAST,0,TOUCH
209,208,-10,38,NORTH,104.7436,SWIPE
201,238,-8,30,NORTH,104.9314,SWIPE
191,268,-10,30,NORTH,108.435,SWIPE
181,296,-10,28,NORTH,109.6538,SWIPE
169,324,-12,28,NORTHWEST,113.1986,SWIPE
169,330,0,6,NORTH,90,SWIPE
165,326,-4,-4,SOUTHWEST,-135,SWIPE
165,300,0,-26,SOUTH,-90,SWIPE
165,268,0,-32,SOUTH,-90,SWIPE
165,236,0,-32,SOUTH,-90,SWIPE
167,214,2,-22,SOUTH,-84.80557,SWIPE
SEPARATE   holdFrame = 12
TOUCH   waitFrame = 4
197,152,0,0,SOUTH,-84.80557,TOUCH
197,132,0,-20,SOUTH,-90,SWIPE
195,126,-2,-6,SOUTH,-108.435,SWIPE
193,124,-2,-2,SOUTHWEST,-135,SWIPE
193,124,0,0,SOUTHWEST,-135,SWIPE
SEPARATE   holdFrame = 5
