89,205,0,0,CENTER,0,TOUCH
87,205,-2,0,WEST,180,SWIPE
81,201,-6,-4,SOUTHWEST,-146.3099,SWIPE
75,195,-6,-6,SOUTHWEST,-135,SWIPE
71,187,-4,-8,SOUTHWEST,-116.565,SWIPE
69,177,-2,-10,SOUTH,-101.3099,SWIPE
69,165,0,-12,SOUTH,-90,SWIPE
69,151,0,-14,SOUTH,-90,SWIPE
69,135,0,-16,SOUTH,-90,SWIPE
73,123,4,-12,SOUTH,-71.56505,SWIPE
77,113,4,-10,SOUTH,-68.19859,SWIPE
79,105,2,-8,SOUTH,-75.96376,SWIPE
87,99,8,-6,SOUTHEAST,-36.8699,SWIPE
115,91,28,-8,EAST,-15.9454,SWIPE
155,97,40,6,EAST,8.530766,SWIPE
161,101,6,4,NORTHEAST,33.69007,SWIPE
171,111,10,10,NORTHEAST,45,SWIPE
177,127,6,16,NORTH,69.44395,SWIPE
173,175,-4,48,NORTH,94.76364,SWIPE
171,179,-2,4,NORTHWEST,116.565,SWIPE
169,183,-2,4,NORTHWEST,116.565,SWIPE
169,183,0,0,NORTHWEST,116.565,SWIPE
169,183,0,0,NORTHWEST,116.565,SWIPE
169,183,0,0,NORTHWEST,116.565,SWIPE
169,183,0,0,NORTHWEST,116.565,SWIPE
169,183,0,0,NORTHWEST,116.565,SWIPE
169,183,0,0,NORTHWEST,116.565,SWIPE
169,183,0,0,NORTHWEST,116.565,SWIPE
