TOUCH   waitFrame = 34
150,70,-2,-14,SOUTH,261.8699,SWIPE,50
150,64,0,-6,SOUTH,270,SWIPE,50
150,56,0,-8,SOUTH,270,SWIPE,50
154,50,4,-6,SOUTHEAST,303.6901,SWIPE,50
160,42,6,-8,SOUTHEAST,306.8699,SWIPE,50
162,40,2,-2,SOUTHEAST,306.8699,SWIPE,50
170,36,8,-4,SOUTHEAST,333.4349,SWIPE,50
178,34,8,-2,EAST,345.9637,SWIPE,50
188,32,10,-2,EAST,348.6901,SWIPE,50
190,32,2,0,EAST,0,SWIPE,50
192,32,2,0,EAST,0,SWIPE,50
196,32,4,0,EAST,0,SWIPE,50
202,32,6,0,EAST,0,SWIPE,50
204,36,2,4,NORTHEAST,63.43495,SWIPE,50
208,38,4,2,NORTHEAST,26.56505,SWIPE,50
210,42,2,4,NORTHEAST,63.43495,SWIPE,50
216,48,6,6,NORTHEAST,45,SWIPE,50
218,54,2,6,NORTH,71.56505,SWIPE,50
222,62,4,8,NORTHEAST,63.43495,SWIPE,50
224,64,2,2,NORTHEAST,45,SWIPE,50
224,64,0,0,NORTHEAST,45,SWIPE,50
224,64,0,0,NORTHEAST,45,SWIPE,50
220,64,-4,0,WEST,180,SWIPE,50
206,58,-14,-6,SOUTHWEST,203.1986,SWIPE,50
198,54,-8,-4,SOUTHWEST,206.565,SWIPE,50
186,50,-12,-4,WEST,198.435,SWIPE,50
168,48,-18,-2,WEST,186.3402,SWIPE,50
154,46,-14,-2,WEST,188.1301,SWIPE,50
144,44,-10,-2,WEST,191.3099,SWIPE,50
140,44,-4,0,WEST,180,SWIPE,50
132,42,-8,-2,WEST,194.0362,SWIPE,50
126,40,-6,-2,WEST,198.435,SWIPE,50
112,40,-14,0,WEST,180,SWIPE,50
100,38,-12,-2,WEST,189.4623,SWIPE,50
84,34,-16,-4,WEST,194.0362,SWIPE,50
72,34,-12,0,WEST,180,SWIPE,50
58,34,-14,0,WEST,180,SWIPE,50
52,34,-6,0,WEST,180,SWIPE,50
50,34,-2,0,WEST,180,SWIPE,50
48,34,-2,0,WEST,180,SWIPE,50
46,34,-2,0,WEST,180,SWIPE,50
46,34,0,0,WEST,180,SWIPE,50
46,34,0,0,WEST,180,SWIPE,50
46,34,0,0,WEST,180,SWIPE,50
46,34,0,0,WEST,180,SWIPE,50
46,34,0,0,WEST,180,SWIPE,50
46,34,0,0,WEST,180,SWIPE,50
48,40,2,6,NORTH,71.56505,SWIPE,50
62,48,14,8,NORTHEAST,29.74488,SWIPE,50
102,68,40,20,NORTHEAST,26.56505,SWIPE,50
132,84,30,16,NORTHEAST,28.07249,SWIPE,50
180,114,48,30,NORTHEAST,32.00538,SWIPE,50
210,142,30,28,NORTHEAST,43.02507,SWIPE,50
220,158,10,16,NORTHEAST,57.99462,SWIPE,50
220,166,0,8,NORTH,90,SWIPE,50
208,174,-12,8,NORTHWEST,146.3099,SWIPE,50
188,180,-20,6,WEST,163.3008,SWIPE,50
156,194,-32,14,NORTHWEST,156.3706,SWIPE,50
140,204,-16,10,NORTHWEST,147.9946,SWIPE,50
126,222,-14,18,NORTHWEST,127.875,SWIPE,50
120,244,-6,22,NORTH,105.2551,SWIPE,50
120,274,0,30,NORTH,90,SWIPE,50
120,290,0,16,NORTH,90,SWIPE,50
122,300,2,10,NORTH,78.69007,SWIPE,50
126,300,4,0,EAST,0,SWIPE,50
140,300,14,0,EAST,0,SWIPE,50
184,304,44,4,EAST,5.194429,SWIPE,50
200,312,16,8,NORTHEAST,26.56505,SWIPE,50
202,320,2,8,NORTH,75.96376,SWIPE,50
196,332,-6,12,NORTHWEST,116.565,SWIPE,50
180,338,-16,6,WEST,159.444,SWIPE,50
136,348,-44,10,WEST,167.1957,SWIPE,50
118,348,-18,0,WEST,180,SWIPE,50
114,348,-4,0,WEST,180,SWIPE,50
114,340,0,-8,SOUTH,270,SWIPE,50
144,316,30,-24,SOUTHEAST,321.3402,SWIPE,50
190,292,46,-24,SOUTHEAST,332.4472,SWIPE,50
228,268,38,-24,SOUTHEAST,327.7244,SWIPE,50
224,260,-4,-8,SOUTHWEST,243.435,SWIPE,50
192,258,-32,-2,WEST,183.5763,SWIPE,50
140,256,-52,-2,WEST,182.2026,SWIPE,50
52,242,-88,-14,WEST,189.0395,SWIPE,50
10,222,-42,-20,SOUTHWEST,205.4633,SWIPE,50
22,190,12,-32,SOUTH,290.556,SWIPE,50
38,176,16,-14,SOUTHEAST,318.8141,SWIPE,50
128,120,90,-56,SOUTHEAST,328.1092,SWIPE,50
180,96,52,-24,SOUTHEAST,335.2249,SWIPE,50
206,86,26,-10,EAST,338.9625,SWIPE,50
206,86,0,0,EAST,338.9625,SWIPE,50
200,88,-6,2,WEST,161.565,SWIPE,50
188,92,-12,4,WEST,161.565,SWIPE,50
170,96,-18,4,WEST,167.4712,SWIPE,50
SEPARATE   holdFrame = 157
TOUCH   waitFrame = 80
68,298,0,0,WEST,167.4712,TOUCH,50
64,282,-4,-16,SOUTH,255.9637,SWIPE,50
64,282,0,0,SOUTH,255.9637,SWIPE,50
46,260,-18,-22,SOUTHWEST,230.7106,SWIPE,50
30,244,-16,-16,SOUTHWEST,225,SWIPE,50
4,204,-26,-40,SOUTHWEST,236.9761,SWIPE,50
4,204,0,0,SOUTHWEST,236.9761,SWIPE,50
18,172,14,-32,SOUTHEAST,293.6294,SWIPE,50
38,164,20,-8,EAST,338.1986,SWIPE,50
62,162,24,-2,EAST,355.2364,SWIPE,50
86,164,24,2,EAST,4.763642,SWIPE,50
106,172,20,8,EAST,21.80141,SWIPE,50
122,182,16,10,NORTHEAST,32.00538,SWIPE,50
130,208,8,26,NORTH,72.89727,SWIPE,50
132,238,2,30,NORTH,86.18592,SWIPE,50
132,258,0,20,NORTH,90,SWIPE,50
126,280,-6,22,NORTH,105.2551,SWIPE,50
SEPARATE   holdFrame = 17
