135,403,0,0,CENTER,0,TOUCH
133,401,-2,-2,SOUTHWEST,-135,SWIPE
131,397,-2,-4,SOUTHWEST,-116.565,SWIPE
129,393,-2,-4,SOUTHWEST,-116.565,SWIPE
121,383,-8,-10,SOUTHWEST,-128.6598,SWIPE
115,361,-6,-22,SOUTH,-105.2551,SWIPE
115,343,0,-18,SOUTH,-90,SWIPE
115,323,0,-20,SOUTH,-90,SWIPE
123,305,8,-18,SOUTHEAST,-66.03751,SWIPE
133,289,10,-16,SOUTHEAST,-57.99462,SWIPE
145,281,12,-8,SOUTHEAST,-33.69007,SWIPE
155,277,10,-4,EAST,-21.80141,SWIPE
167,277,12,0,EAST,0,SWIPE
179,279,12,2,EAST,9.462322,SWIPE
193,291,14,12,NORTHEAST,40.6013,SWIPE
139,377,0,0,NORTHEAST,40.6013,TOUCH
121,367,-18,-10,SOUTHWEST,-150.9454,SWIPE
97,353,-24,-14,SOUTHWEST,-149.7436,SWIPE
83,343,-14,-10,SOUTHWEST,-144.4623,SWIPE
75,333,-8,-10,SOUTHWEST,-128.6598,SWIPE
71,317,-4,-16,SOUTH,-104.0362,SWIPE
71,303,0,-14,SOUTH,-90,SWIPE
73,283,2,-20,SOUTH,-84.28941,SWIPE
119,239,46,-44,SOUTHEAST,-43.72697,SWIPE
129,237,10,-2,EAST,-11.30993,SWIPE
153,235,24,-2,EAST,-4.763642,SWIPE
175,241,22,6,EAST,15.25512,SWIPE
199,267,24,26,NORTHEAST,47.29061,SWIPE
207,277,8,10,NORTHEAST,51.34019,SWIPE
219,315,12,38,NORTH,72.47443,SWIPE
221,335,2,20,NORTH,84.28941,SWIPE
221,355,0,20,NORTH,90,SWIPE
217,373,-4,18,NORTH,102.5288,SWIPE
207,387,-10,14,NORTHWEST,125.5377,SWIPE
103,197,0,0,NORTHWEST,125.5377,TOUCH
213,195,110,-2,EAST,-1.041627,SWIPE
217,195,4,0,EAST,0,SWIPE
225,199,8,4,NORTHEAST,26.56505,SWIPE
233,209,8,10,NORTHEAST,51.34019,SWIPE
237,225,4,16,NORTH,75.96376,SWIPE
241,245,4,20,NORTH,78.69007,SWIPE
241,269,0,24,NORTH,90,SWIPE
237,287,-4,18,NORTH,102.5288,SWIPE
231,303,-6,16,NORTH,110.556,SWIPE
223,317,-8,14,NORTHWEST,119.7449,SWIPE
217,327,-6,10,NORTHWEST,120.9638,SWIPE
209,339,-8,12,NORTHWEST,123.6901,SWIPE
95,263,0,0,NORTHWEST,123.6901,TOUCH
85,259,-10,-4,WEST,-158.1986,SWIPE
77,251,-8,-8,SOUTHWEST,-135,SWIPE
69,243,-8,-8,SOUTHWEST,-135,SWIPE
59,231,-10,-12,SOUTHWEST,-129.8056,SWIPE
55,221,-4,-10,SOUTH,-111.8014,SWIPE
55,211,0,-10,SOUTH,-90,SWIPE
67,205,12,-6,SOUTHEAST,-26.56505,SWIPE
87,201,20,-4,EAST,-11.30993,SWIPE
121,201,34,0,EAST,0,SWIPE
171,201,50,0,EAST,0,SWIPE
209,203,38,2,EAST,3.012788,SWIPE
223,203,14,0,EAST,0,SWIPE
225,203,2,0,EAST,0,SWIPE
221,203,-4,0,WEST,180,SWIPE
203,205,-18,2,WEST,173.6598,SWIPE
161,217,-42,12,WEST,164.0546,SWIPE
117,229,-44,12,WEST,164.7449,SWIPE
81,241,-36,12,WEST,161.565,SWIPE
55,249,-26,8,WEST,162.8973,SWIPE
43,251,-12,2,WEST,170.5377,SWIPE
41,251,-2,0,WEST,180,SWIPE
51,249,10,-2,EAST,-11.30993,SWIPE
69,243,18,-6,EAST,-18.43495,SWIPE
101,193,0,0,EAST,-18.43495,TOUCH
97,185,-4,-8,SOUTHWEST,-116.565,SWIPE
93,169,-4,-16,SOUTH,-104.0362,SWIPE
97,151,4,-18,SOUTH,-77.4712,SWIPE
115,135,18,-16,SOUTHEAST,-41.63354,SWIPE
143,121,28,-14,SOUTHEAST,-26.56505,SWIPE
185,119,42,-2,EAST,-2.726311,SWIPE
217,127,32,8,EAST,14.03624,SWIPE
231,133,14,6,NORTHEAST,23.19859,SWIPE
253,157,22,24,NORTHEAST,47.48956,SWIPE
255,175,2,18,NORTH,83.65981,SWIPE
249,195,-6,20,NORTH,106.6992,SWIPE
237,211,-12,16,NORTHWEST,126.8699,SWIPE
215,223,-22,12,NORTHWEST,151.3895,SWIPE
187,229,-28,6,WEST,167.9052,SWIPE
157,229,-30,0,WEST,180,SWIPE
137,229,-20,0,WEST,180,SWIPE
131,333,0,0,WEST,180,TOUCH
109,331,-22,-2,WEST,-174.8056,SWIPE
91,323,-18,-8,SOUTHWEST,-156.0375,SWIPE
75,309,-16,-14,SOUTHWEST,-138.8141,SWIPE
69,291,-6,-18,SOUTH,-108.435,SWIPE
69,279,0,-12,SOUTH,-90,SWIPE
83,273,14,-6,SOUTHEAST,-23.19859,SWIPE
97,269,14,-4,EAST,-15.9454,SWIPE
113,271,16,2,EAST,7.125017,SWIPE
131,283,18,12,NORTHEAST,33.69007,SWIPE
147,299,16,16,NORTHEAST,45,SWIPE
165,325,18,26,NORTHEAST,55.30485,SWIPE
