TOUCH   waitFrame = 45
177,131,4,-12,SOUTH,-71.56505,SWIPE,50
175,101,-2,-30,SOUTH,-93.81408,SWIPE,50
171,91,-4,-10,SOUTH,-111.8014,SWIPE,50
165,83,-6,-8,SOUTHWEST,-126.8699,SWIPE,50
149,79,-16,-4,WEST,-165.9638,SWIPE,50
125,85,-24,6,WEST,165.9638,SWIPE,50
117,91,-8,6,NORTHWEST,143.1301,SWIPE,50
97,121,-20,30,NORTHWEST,123.6901,SWIPE,50
93,139,-4,18,NORTH,102.5288,SWIPE,50
91,155,-2,16,NORTH,97.12502,SWIPE,50
101,175,10,20,NORTHEAST,63.43495,SWIPE,50
113,185,12,10,NORTHEAST,39.80557,SWIPE,50
173,207,60,22,EAST,20.1363,SWIPE,50
189,211,16,4,EAST,14.03624,SWIPE,50
219,221,30,10,EAST,18.43495,SWIPE,50
249,241,30,20,NORTHEAST,33.69007,SWIPE,50
265,259,16,18,NORTHEAST,48.36646,SWIPE,50
275,285,10,26,NORTH,68.96249,SWIPE,50
275,303,0,18,NORTH,90,SWIPE,50
273,323,-2,20,NORTH,95.71059,SWIPE,50
263,341,-10,18,NORTHWEST,119.0546,SWIPE,50
229,373,-34,32,NORTHWEST,136.7357,SWIPE,50
207,385,-22,12,NORTHWEST,151.3895,SWIPE,50
181,387,-26,2,WEST,175.6013,SWIPE,50
163,387,-18,0,WEST,180,SWIPE,50
151,379,-12,-8,SOUTHWEST,-146.3099,SWIPE,50
143,367,-8,-12,SOUTHWEST,-123.6901,SWIPE,50
139,321,-4,-46,SOUTH,-94.96974,SWIPE,50
157,281,18,-40,SOUTHEAST,-65.77225,SWIPE,50
179,253,22,-28,SOUTHEAST,-51.84278,SWIPE,50
185,245,6,-8,SOUTHEAST,-53.1301,SWIPE,50
193,229,8,-16,SOUTHEAST,-63.43495,SWIPE,50
197,215,4,-14,SOUTH,-74.0546,SWIPE,50
199,189,2,-26,SOUTH,-85.6013,SWIPE,50
195,179,-4,-10,SOUTH,-111.8014,SWIPE,50
183,171,-12,-8,SOUTHWEST,-146.3099,SWIPE,50
159,169,-24,-2,WEST,-175.2364,SWIPE,50
131,175,-28,6,WEST,167.9052,SWIPE,50
123,179,-8,4,NORTHWEST,153.435,SWIPE,50
99,211,-24,32,NORTHWEST,126.8699,SWIPE,50
91,237,-8,26,NORTH,107.1027,SWIPE,50
91,261,0,24,NORTH,90,SWIPE,50
97,289,6,28,NORTH,77.90524,SWIPE,50
119,331,22,42,NORTHEAST,62.35403,SWIPE,50
149,369,30,38,NORTHEAST,51.70984,SWIPE,50
183,403,34,34,NORTHEAST,45,SWIPE,50
195,423,12,20,NORTHEAST,59.03624,SWIPE,50
197,431,2,8,NORTH,75.96376,SWIPE,50
199,455,2,24,NORTH,85.23636,SWIPE,50
187,477,-12,22,NORTHWEST,118.6105,SWIPE,50
161,493,-26,16,NORTHWEST,148.3925,SWIPE,50
139,497,-22,4,WEST,169.6951,SWIPE,50
103,497,-36,0,WEST,180,SWIPE,50
71,485,-32,-12,WEST,-159.444,SWIPE,50
59,471,-12,-14,SOUTHWEST,-130.6013,SWIPE,50
59,447,0,-24,SOUTH,-90,SWIPE,50
95,397,36,-50,SOUTHEAST,-54.24611,SWIPE,50
127,363,32,-34,SOUTHEAST,-46.73571,SWIPE,50
161,329,34,-34,SOUTHEAST,-46.73571,SWIPE,50
197,295,36,-34,SOUTHEAST,-43.36342,SWIPE,50
229,255,32,-40,SOUTHEAST,-51.34019,SWIPE,50
231,247,2,-8,SOUTH,-75.96376,SWIPE,50
231,235,0,-12,SOUTH,-90,SWIPE,50
223,215,-8,-20,SOUTH,-111.8014,SWIPE,50
213,199,-10,-16,SOUTHWEST,-122.0054,SWIPE,50
179,185,-34,-14,WEST,-157.6199,SWIPE,50
153,191,-26,6,WEST,167.0054,SWIPE,50
137,205,-16,14,NORTHWEST,138.8141,SWIPE,50
117,223,-20,18,NORTHWEST,138.0128,SWIPE,50
83,267,-34,44,NORTHWEST,127.6942,SWIPE,50
79,287,-4,20,NORTH,101.3099,SWIPE,50
83,307,4,20,NORTH,78.69007,SWIPE,50
89,317,6,10,NORTHEAST,59.03624,SWIPE,50
127,355,38,38,NORTHEAST,45,SWIPE,50
165,383,38,28,NORTHEAST,36.38435,SWIPE,50
183,395,18,12,NORTHEAST,33.69007,SWIPE,50
203,409,20,14,NORTHEAST,34.99202,SWIPE,50
221,425,18,16,NORTHEAST,41.63354,SWIPE,50
221,441,0,16,NORTH,90,SWIPE,50
221,447,0,6,NORTH,90,SWIPE,50
215,465,-6,18,NORTH,108.435,SWIPE,50
193,485,-22,20,NORTHWEST,137.7263,SWIPE,50
157,497,-36,12,WEST,161.565,SWIPE,50
127,503,-30,6,WEST,168.6901,SWIPE,50
95,505,-32,2,WEST,176.4237,SWIPE,50
55,495,-40,-10,WEST,-165.9638,SWIPE,50
47,481,-8,-14,SOUTHWEST,-119.7449,SWIPE,50
47,437,0,-44,SOUTH,-90,SWIPE,50
61,401,14,-36,SOUTH,-68.7495,SWIPE,50
137,303,76,-98,SOUTHEAST,-52.20605,SWIPE,50
163,281,26,-22,SOUTHEAST,-40.23636,SWIPE,50
175,267,12,-14,SOUTHEAST,-49.3987,SWIPE,50
179,251,4,-16,SOUTH,-75.96376,SWIPE,50
179,251,0,0,SOUTH,-75.96376,SWIPE,50
175,231,-4,-20,SOUTH,-101.3099,SWIPE,50
161,215,-14,-16,SOUTHWEST,-131.1859,SWIPE,50
147,211,-14,-4,WEST,-164.0546,SWIPE,50
131,211,-16,0,WEST,180,SWIPE,50
115,217,-16,6,WEST,159.444,SWIPE,50
89,237,-26,20,NORTHWEST,142.4314,SWIPE,50
55,275,-34,38,NORTHWEST,131.8202,SWIPE,50
49,311,-6,36,NORTH,99.46233,SWIPE,50
49,311,0,0,NORTH,99.46233,SWIPE,50
61,339,12,28,NORTHEAST,66.80141,SWIPE,50
81,355,20,16,NORTHEAST,38.65981,SWIPE,50
107,367,26,12,NORTHEAST,24.77514,SWIPE,50
179,379,72,12,EAST,9.462322,SWIPE,50
207,379,28,0,EAST,0,SWIPE,50
225,379,18,0,EAST,0,SWIPE,50
245,389,20,10,NORTHEAST,26.56505,SWIPE,50
251,393,6,4,NORTHEAST,33.69007,SWIPE,50
257,407,6,14,NORTHEAST,66.80141,SWIPE,50
259,411,2,4,NORTHEAST,63.43495,SWIPE,50
259,431,0,20,NORTH,90,SWIPE,50
249,451,-10,20,NORTHWEST,116.565,SWIPE,50
239,463,-10,12,NORTHWEST,129.8056,SWIPE,50
227,471,-12,8,NORTHWEST,146.3099,SWIPE,50
199,483,-28,12,NORTHWEST,156.8014,SWIPE,50
191,483,-8,0,WEST,180,SWIPE,50
183,481,-8,-2,WEST,-165.9638,SWIPE,50
173,475,-10,-6,SOUTHWEST,-149.0362,SWIPE,50
161,453,-12,-22,SOUTHWEST,-118.6105,SWIPE,50
161,395,0,-58,SOUTH,-90,SWIPE,50
173,355,12,-40,SOUTH,-73.30076,SWIPE,50
185,323,12,-32,SOUTH,-69.44395,SWIPE,50
211,265,26,-58,SOUTHEAST,-65.85446,SWIPE,50
211,265,0,0,SOUTHEAST,-65.85446,SWIPE,50
215,253,4,-12,SOUTH,-71.56505,SWIPE,50
213,249,-2,-4,SOUTHWEST,-116.565,SWIPE,50
211,249,-2,0,WEST,180,SWIPE,50
205,245,-6,-4,SOUTHWEST,-146.3099,SWIPE,50
SEPARATE   holdFrame = 143
TOUCH   waitFrame = 45
73,171,0,0,SOUTHWEST,-146.3099,TOUCH,50
81,145,8,-26,SOUTH,-72.89727,SWIPE,50
85,139,4,-6,SOUTHEAST,-56.30993,SWIPE,50
93,125,8,-14,SOUTHEAST,-60.25512,SWIPE,50
107,107,14,-18,SOUTHEAST,-52.12502,SWIPE,50
109,105,2,-2,SOUTHEAST,-52.12502,SWIPE,50
113,105,4,0,EAST,0,SWIPE,50
119,107,6,2,EAST,18.43495,SWIPE,50
129,113,10,6,NORTHEAST,30.96376,SWIPE,50
149,137,20,24,NORTHEAST,50.19443,SWIPE,50
157,149,8,12,NORTHEAST,56.30993,SWIPE,50
165,167,8,18,NORTHEAST,66.03751,SWIPE,50
167,189,2,22,NORTH,84.80557,SWIPE,50
165,211,-2,22,NORTH,95.19443,SWIPE,50
161,231,-4,20,NORTH,101.3099,SWIPE,50
155,245,-6,14,NORTHWEST,113.1986,SWIPE,50
149,253,-6,8,NORTHWEST,126.8699,SWIPE,50
143,255,-6,2,WEST,161.565,SWIPE,50
143,255,0,0,WEST,161.565,SWIPE,50
SEPARATE   holdFrame = 19
TOUCH   waitFrame = 24
151,279,0,0,WEST,161.565,TOUCH,50
141,277,-10,-2,WEST,-168.6901,SWIPE,50
141,277,0,0,WEST,-168.6901,SWIPE,50
123,267,-18,-10,SOUTHWEST,-150.9454,SWIPE,50
97,227,-26,-40,SOUTHWEST,-123.0239,SWIPE,50
97,227,0,0,SOUTHWEST,-123.0239,SWIPE,50
103,189,6,-38,SOUTH,-81.02737,SWIPE,50
103,189,0,0,SOUTH,-81.02737,SWIPE,50
135,165,32,-24,SOUTHEAST,-36.8699,SWIPE,50
135,165,0,0,SOUTHEAST,-36.8699,SWIPE,50
135,165,0,0,SOUTHEAST,-36.8699,SWIPE,50
153,179,18,14,NORTHEAST,37.87498,SWIPE,50
153,179,0,0,NORTHEAST,37.87498,SWIPE,50
153,179,0,0,NORTHEAST,37.87498,SWIPE,50
159,197,6,18,NORTH,71.56505,SWIPE,50
163,211,4,14,NORTH,74.0546,SWIPE,50
163,231,0,20,NORTH,90,SWIPE,50
163,251,0,20,NORTH,90,SWIPE,50
161,263,-2,12,NORTH,99.46233,SWIPE,50
SEPARATE   holdFrame = 19
TOUCH   waitFrame = 17
185,253,0,0,NORTH,99.46233,TOUCH,50
175,249,-10,-4,WEST,-158.1986,SWIPE,50
167,243,-8,-6,SOUTHWEST,-143.1301,SWIPE,50
161,233,-6,-10,SOUTHWEST,-120.9638,SWIPE,50
155,219,-6,-14,SOUTHWEST,-113.1986,SWIPE,50
155,207,0,-12,SOUTH,-90,SWIPE,50
159,195,4,-12,SOUTH,-71.56505,SWIPE,50
171,179,12,-16,SOUTHEAST,-53.1301,SWIPE,50
191,169,20,-10,SOUTHEAST,-26.56505,SWIPE,50
199,167,8,-2,EAST,-14.03624,SWIPE,50
209,165,10,-2,EAST,-11.30993,SWIPE,50
219,167,10,2,EAST,11.30993,SWIPE,50
231,181,12,14,NORTHEAST,49.3987,SWIPE,50
235,191,4,10,NORTH,68.19859,SWIPE,50
237,213,2,22,NORTH,84.80557,SWIPE,50
235,249,-2,36,NORTH,93.17983,SWIPE,50
229,265,-6,16,NORTH,110.556,SWIPE,50
225,271,-4,6,NORTHWEST,123.6901,SWIPE,50
221,279,-4,8,NORTHWEST,116.565,SWIPE,50
SEPARATE   holdFrame = 19
TOUCH   waitFrame = 18
205,307,0,0,NORTHWEST,116.565,TOUCH,50
183,299,-22,-8,WEST,-160.0169,SWIPE,50
179,295,-4,-4,SOUTHWEST,-135,SWIPE,50
169,289,-10,-6,SOUTHWEST,-149.0362,SWIPE,50
163,283,-6,-6,SOUTHWEST,-135,SWIPE,50
159,259,-4,-24,SOUTH,-99.46233,SWIPE,50
165,245,6,-14,SOUTHEAST,-66.80141,SWIPE,50
173,233,8,-12,SOUTHEAST,-56.30993,SWIPE,50
185,225,12,-8,SOUTHEAST,-33.69007,SWIPE,50
197,217,12,-8,SOUTHEAST,-33.69007,SWIPE,50
209,215,12,-2,EAST,-9.462322,SWIPE,50
221,217,12,2,EAST,9.462322,SWIPE,50
233,225,12,8,NORTHEAST,33.69007,SWIPE,50
239,243,6,18,NORTH,71.56505,SWIPE,50
241,249,2,6,NORTH,71.56505,SWIPE,50
241,269,0,20,NORTH,90,SWIPE,50
237,291,-4,22,NORTH,100.3048,SWIPE,50
227,307,-10,16,NORTHWEST,122.0054,SWIPE,50
SEPARATE   holdFrame = 18
