125,293,0,0,CENTER,0,TOUCH
119,271,-6,-22,SOUTH,-105.2551,SWIPE
111,253,-8,-18,SOUTHWEST,-113.9625,SWIPE
107,237,-4,-16,SOUTH,-104.0362,SWIPE
101,219,-6,-18,SOUTH,-108.435,SWIPE
99,197,-2,-22,SOUTH,-95.19443,SWIPE
99,181,0,-16,SOUTH,-90,SWIPE
99,167,0,-14,SOUTH,-90,SWIPE
105,157,6,-10,SOUTHEAST,-59.03624,SWIPE
109,149,4,-8,SOUTHEAST,-63.43495,SWIPE
121,141,12,-8,SOUTHEAST,-33.69007,SWIPE
141,133,20,-8,EAST,-21.80141,SWIPE
159,127,18,-6,EAST,-18.43495,SWIPE
201,125,42,-2,EAST,-2.726311,SWIPE
217,129,16,4,EAST,14.03624,SWIPE
227,137,10,8,NORTHEAST,38.65981,SWIPE
235,147,8,10,NORTHEAST,51.34019,SWIPE
239,161,4,14,NORTH,74.0546,SWIPE
241,175,2,14,NORTH,81.8699,SWIPE
241,189,0,14,NORTH,90,SWIPE
241,203,0,14,NORTH,90,SWIPE
239,217,-2,14,NORTH,98.1301,SWIPE
231,233,-8,16,NORTHWEST,116.565,SWIPE
223,245,-8,12,NORTHWEST,123.6901,SWIPE
213,255,-10,10,NORTHWEST,123.6901,SWIPE
199,271,-14,16,NORTHWEST,131.1859,SWIPE
193,273,-6,2,WEST,161.565,SWIPE
173,235,0,0,WEST,161.565,TOUCH
167,229,-6,-6,SOUTHWEST,-135,SWIPE
157,225,-10,-4,WEST,-158.1986,SWIPE
149,223,-8,-2,WEST,-165.9638,SWIPE
141,223,-8,0,WEST,180,SWIPE
135,223,-6,0,WEST,180,SWIPE
129,221,-6,-2,WEST,-161.565,SWIPE
121,219,-8,-2,WEST,-165.9638,SWIPE
113,215,-8,-4,SOUTHWEST,-153.435,SWIPE
101,203,-12,-12,SOUTHWEST,-135,SWIPE
97,199,-4,-4,SOUTHWEST,-135,SWIPE
91,189,-6,-10,SOUTHWEST,-120.9638,SWIPE
85,179,-6,-10,SOUTHWEST,-120.9638,SWIPE
83,169,-2,-10,SOUTH,-101.3099,SWIPE
83,159,0,-10,SOUTH,-90,SWIPE
89,147,6,-12,SOUTHEAST,-63.43495,SWIPE
93,139,4,-8,SOUTHEAST,-63.43495,SWIPE
103,131,10,-8,SOUTHEAST,-38.65981,SWIPE
113,127,10,-4,EAST,-21.80141,SWIPE
125,121,12,-6,SOUTHEAST,-26.56505,SWIPE
137,121,12,0,EAST,0,SWIPE
149,121,12,0,EAST,0,SWIPE
159,121,10,0,EAST,0,SWIPE
167,123,8,2,EAST,14.03624,SWIPE
173,125,6,2,EAST,18.43495,SWIPE
177,127,4,2,NORTHEAST,26.56505,SWIPE
183,127,6,0,EAST,0,SWIPE
185,125,2,-2,EAST,0,SWIPE
191,123,6,-2,EAST,-18.43495,SWIPE
193,119,2,-4,SOUTHEAST,-63.43495,SWIPE
201,113,8,-6,SOUTHEAST,-36.8699,SWIPE
207,103,6,-10,SOUTHEAST,-59.03624,SWIPE
213,95,6,-8,SOUTHEAST,-53.1301,SWIPE
217,85,4,-10,SOUTH,-68.19859,SWIPE
221,73,4,-12,SOUTH,-71.56505,SWIPE
221,69,0,-4,SOUTH,-90,SWIPE
221,63,0,-6,SOUTH,-90,SWIPE
215,57,-6,-6,SOUTHWEST,-135,SWIPE
209,55,-6,-2,WEST,-161.565,SWIPE
197,51,-12,-4,WEST,-161.565,SWIPE
185,51,-12,0,WEST,180,SWIPE
175,51,-10,0,WEST,180,SWIPE
165,55,-10,4,WEST,158.1986,SWIPE
155,61,-10,6,NORTHWEST,149.0362,SWIPE
147,65,-8,4,NORTHWEST,153.435,SWIPE
139,73,-8,8,NORTHWEST,153.435,SWIPE
135,79,-4,6,NORTHWEST,123.6901,SWIPE
131,89,-4,10,NORTH,111.8014,SWIPE
131,91,0,2,NORTH,90,SWIPE
131,99,0,8,NORTH,90,SWIPE
135,107,4,8,NORTHEAST,63.43495,SWIPE
141,113,6,6,NORTHEAST,45,SWIPE
151,119,10,6,NORTHEAST,30.96376,SWIPE
