45,273,0,0,CENTER,0,TOUCH
41,259,-4,-14,SOUTH,-105.9454,SWIPE
275,159,234,-100,SOUTHEAST,-23.13946,SWIPE
117,169,0,0,SOUTHEAST,-23.13946,TOUCH
117,167,0,-2,SOUTH,-90,SWIPE
117,165,0,-2,SOUTH,-90,SWIPE
117,163,0,-2,SOUTH,-90,SWIPE
119,161,2,-2,SOUTH,-90,SWIPE
123,159,4,-2,SOUTHEAST,-26.56505,SWIPE
129,157,6,-2,EAST,-18.43495,SWIPE
133,153,4,-4,EAST,-18.43495,SWIPE
143,149,10,-4,EAST,-21.80141,SWIPE
155,147,12,-2,EAST,-9.462322,SWIPE
251,159,96,12,EAST,7.125017,SWIPE
261,165,10,6,NORTHEAST,30.96376,SWIPE
271,173,10,8,NORTHEAST,38.65981,SWIPE
277,181,6,8,NORTHEAST,53.1301,SWIPE
283,189,6,8,NORTHEAST,53.1301,SWIPE
287,203,4,14,NORTH,74.0546,SWIPE
287,213,0,10,NORTH,90,SWIPE
289,223,2,10,NORTH,78.69007,SWIPE
289,243,0,20,NORTH,90,SWIPE
283,255,-6,12,NORTHWEST,116.565,SWIPE
275,271,-8,16,NORTHWEST,116.565,SWIPE
265,287,-10,16,NORTHWEST,122.0054,SWIPE
255,297,-10,10,NORTHWEST,122.0054,SWIPE
243,307,-12,10,NORTHWEST,140.1944,SWIPE
229,313,-14,6,NORTHWEST,156.8014,SWIPE
149,295,-80,-18,WEST,-167.3196,SWIPE
139,291,-10,-4,WEST,-158.1986,SWIPE
135,289,-4,-2,SOUTHWEST,-153.435,SWIPE
123,279,-12,-10,SOUTHWEST,-140.1944,SWIPE
121,271,-2,-8,SOUTH,-104.0362,SWIPE
117,265,-4,-6,SOUTHWEST,-123.6901,SWIPE
115,259,-2,-6,SOUTH,-108.435,SWIPE
113,247,-2,-12,SOUTH,-99.46233,SWIPE
113,231,0,-16,SOUTH,-90,SWIPE
113,217,0,-14,SOUTH,-90,SWIPE
117,195,4,-22,SOUTH,-79.69515,SWIPE
119,189,2,-6,SOUTH,-71.56505,SWIPE
129,173,10,-16,SOUTHEAST,-57.99462,SWIPE
137,163,8,-10,SOUTHEAST,-51.34019,SWIPE
153,155,16,-8,SOUTHEAST,-26.56505,SWIPE
163,153,10,-2,EAST,-11.30993,SWIPE
173,151,10,-2,EAST,-11.30993,SWIPE
189,149,16,-2,EAST,-7.125017,SWIPE
203,147,14,-2,EAST,-8.130102,SWIPE
217,145,14,-2,EAST,-8.130102,SWIPE
233,145,16,0,EAST,0,SWIPE
249,145,16,0,EAST,0,SWIPE
261,149,12,4,EAST,18.43495,SWIPE
275,159,14,10,NORTHEAST,35.53768,SWIPE
285,167,10,8,NORTHEAST,38.65981,SWIPE
291,179,6,12,NORTHEAST,63.43495,SWIPE
297,187,6,8,NORTHEAST,53.1301,SWIPE
