TOUCH   waitFrame = 3
121,285,0,0,CENTER,0,TOUCH
SEPARATE   holdFrame = 1
FPS : 37
TOUCH   waitFrame = 37
147,163,0,0,CENTER,0,TOUCH
147,165,0,2,NORTH,90,SWIPE
145,167,-2,2,NORTH,90,SWIPE
143,171,-2,4,NORTHWEST,116.565,SWIPE
137,181,-6,10,NORTHWEST,120.9638,SWIPE
135,185,-2,4,NORTHWEST,116.565,SWIPE
127,197,-8,12,NORTHWEST,123.6901,SWIPE
117,215,-10,18,NORTHWEST,119.0546,SWIPE
111,229,-6,14,NORTHWEST,113.1986,SWIPE
109,247,-2,18,NORTH,96.34019,SWIPE
109,261,0,14,NORTH,90,SWIPE
109,277,0,16,NORTH,90,SWIPE
115,291,6,14,NORTHEAST,66.80141,SWIPE
123,305,8,14,NORTHEAST,60.25512,SWIPE
135,323,12,18,NORTHEAST,56.30993,SWIPE
141,329,6,6,NORTHEAST,45,SWIPE
151,337,10,8,NORTHEAST,38.65981,SWIPE
161,345,10,8,NORTHEAST,38.65981,SWIPE
167,351,6,6,NORTHEAST,45,SWIPE
171,353,4,2,NORTHEAST,26.56505,SWIPE
175,355,4,2,NORTHEAST,26.56505,SWIPE
175,355,0,0,NORTHEAST,26.56505,SWIPE
177,357,2,2,NORTHEAST,45,SWIPE
185,361,8,4,NORTHEAST,26.56505,SWIPE
187,361,2,0,EAST,0,SWIPE
195,371,8,10,NORTHEAST,51.34019,SWIPE
201,375,6,4,NORTHEAST,33.69007,SWIPE
209,383,8,8,NORTHEAST,45,SWIPE
213,389,4,6,NORTHEAST,56.30993,SWIPE
217,395,4,6,NORTHEAST,56.30993,SWIPE
223,403,6,8,NORTHEAST,53.1301,SWIPE
225,413,2,10,NORTH,78.69007,SWIPE
227,419,2,6,NORTH,71.56505,SWIPE
229,423,2,4,NORTHEAST,63.43495,SWIPE
231,425,2,2,NORTHEAST,45,SWIPE
233,423,2,-2,NORTHEAST,45,SWIPE
241,409,8,-14,SOUTHEAST,-60.25512,SWIPE
249,393,8,-16,SOUTHEAST,-63.43495,SWIPE
253,381,4,-12,SOUTH,-71.56505,SWIPE
257,367,4,-14,SOUTH,-74.0546,SWIPE
269,343,12,-24,SOUTHEAST,-63.43495,SWIPE
275,327,6,-16,SOUTH,-69.44395,SWIPE
279,319,4,-8,SOUTHEAST,-63.43495,SWIPE
281,311,2,-8,SOUTH,-75.96376,SWIPE
281,303,0,-8,SOUTH,-90,SWIPE
281,295,0,-8,SOUTH,-90,SWIPE
281,285,0,-10,SOUTH,-90,SWIPE
277,269,-4,-16,SOUTH,-104.0362,SWIPE
273,255,-4,-14,SOUTH,-105.9454,SWIPE
269,245,-4,-10,SOUTH,-111.8014,SWIPE
261,233,-8,-12,SOUTHWEST,-123.6901,SWIPE
255,227,-6,-6,SOUTHWEST,-135,SWIPE
255,223,0,-4,SOUTH,-90,SWIPE
251,219,-4,-4,SOUTHWEST,-135,SWIPE
FPS : 59
247,215,-4,-4,SOUTHWEST,-135,SWIPE
243,209,-4,-6,SOUTHWEST,-123.6901,SWIPE
239,205,-4,-4,SOUTHWEST,-135,SWIPE
235,201,-4,-4,SOUTHWEST,-135,SWIPE
235,197,0,-4,SOUTH,-90,SWIPE
235,195,0,-2,SOUTH,-90,SWIPE
235,193,0,-2,SOUTH,-90,SWIPE
235,185,0,-8,SOUTH,-90,SWIPE
235,183,0,-2,SOUTH,-90,SWIPE
235,171,0,-12,SOUTH,-90,SWIPE
241,161,6,-10,SOUTHEAST,-59.03624,SWIPE
247,151,6,-10,SOUTHEAST,-59.03624,SWIPE
251,141,4,-10,SOUTH,-68.19859,SWIPE
259,133,8,-8,SOUTH,-68.19859,SWIPE
261,127,2,-6,SOUTH,-71.56505,SWIPE
263,121,2,-6,SOUTH,-71.56505,SWIPE
267,115,4,-6,SOUTHEAST,-56.30993,SWIPE
267,111,0,-4,SOUTH,-90,SWIPE
269,105,2,-6,SOUTH,-71.56505,SWIPE
271,101,2,-4,SOUTHEAST,-63.43495,SWIPE
273,97,2,-4,SOUTHEAST,-63.43495,SWIPE
273,93,0,-4,SOUTH,-90,SWIPE
273,91,0,-2,SOUTH,-90,SWIPE
273,87,0,-4,SOUTH,-90,SWIPE
271,85,-2,-2,SOUTHWEST,-135,SWIPE
265,79,-6,-6,SOUTHWEST,-135,SWIPE
261,77,-4,-2,SOUTHWEST,-153.435,SWIPE
255,73,-6,-4,SOUTHWEST,-146.3099,SWIPE
251,73,-4,0,WEST,180,SWIPE
247,71,-4,-2,SOUTHWEST,-153.435,SWIPE
239,69,-8,-2,WEST,-165.9638,SWIPE
231,69,-8,0,WEST,180,SWIPE
223,67,-8,-2,WEST,-165.9638,SWIPE
221,67,-2,0,WEST,180,SWIPE
215,65,-6,-2,WEST,-161.565,SWIPE
209,61,-6,-4,SOUTHWEST,-146.3099,SWIPE
201,57,-8,-4,SOUTHWEST,-153.435,SWIPE
193,53,-8,-4,SOUTHWEST,-153.435,SWIPE
189,51,-4,-2,SOUTHWEST,-153.435,SWIPE
187,51,-2,0,WEST,180,SWIPE
185,51,-2,0,WEST,180,SWIPE
175,53,-10,2,WEST,168.6901,SWIPE
165,57,-10,4,WEST,158.1986,SWIPE
155,59,-10,2,WEST,168.6901,SWIPE
147,59,-8,0,WEST,180,SWIPE
141,61,-6,2,WEST,161.565,SWIPE
133,61,-8,0,WEST,180,SWIPE
127,65,-6,4,NORTHWEST,146.3099,SWIPE
117,71,-10,6,NORTHWEST,149.0362,SWIPE
105,77,-12,6,NORTHWEST,153.435,SWIPE
95,83,-10,6,NORTHWEST,149.0362,SWIPE
89,87,-6,4,NORTHWEST,146.3099,SWIPE
83,95,-6,8,NORTHWEST,126.8699,SWIPE
79,101,-4,6,NORTHWEST,123.6901,SWIPE
75,109,-4,8,NORTHWEST,116.565,SWIPE
75,117,0,8,NORTH,90,SWIPE
71,129,-4,12,NORTH,108.435,SWIPE
71,137,0,8,NORTH,90,SWIPE
71,143,0,6,NORTH,90,SWIPE
73,147,2,4,NORTHEAST,63.43495,SWIPE
77,149,4,2,NORTHEAST,26.56505,SWIPE
FPS : 61
83,151,6,2,EAST,18.43495,SWIPE
87,151,4,0,EAST,0,SWIPE
91,151,4,0,EAST,0,SWIPE
95,153,4,2,NORTHEAST,26.56505,SWIPE
99,153,4,0,EAST,0,SWIPE
113,155,14,2,EAST,8.130102,SWIPE
115,157,2,2,NORTHEAST,45,SWIPE
119,157,4,0,EAST,0,SWIPE
123,161,4,4,NORTHEAST,45,SWIPE
125,161,2,0,EAST,0,SWIPE
125,161,0,0,EAST,0,SWIPE
127,161,2,0,EAST,0,SWIPE
129,161,2,0,EAST,0,SWIPE
133,163,4,2,NORTHEAST,26.56505,SWIPE
135,165,2,2,NORTHEAST,45,SWIPE
135,165,0,0,NORTHEAST,45,SWIPE
135,165,0,0,NORTHEAST,45,SWIPE
135,165,0,0,NORTHEAST,45,SWIPE
135,165,0,0,NORTHEAST,45,SWIPE
135,165,0,0,NORTHEAST,45,SWIPE
133,165,-2,0,WEST,180,SWIPE
SEPARATE   holdFrame = 136
FPS : 60
TOUCH   waitFrame = 97
95,63,0,0,WEST,180,TOUCH
FPS : 60
97,65,2,2,NORTHEAST,45,SWIPE
97,67,0,2,NORTH,90,SWIPE
97,67,0,0,NORTH,90,SWIPE
97,67,0,0,NORTH,90,SWIPE
99,67,2,0,EAST,0,SWIPE
97,67,-2,0,WEST,180,SWIPE
97,63,0,-4,SOUTH,-90,SWIPE
SEPARATE   holdFrame = 8
FPS : 60
TOUCH   waitFrame = 97
111,79,0,0,SOUTH,-90,TOUCH
109,71,-2,-8,SOUTH,-104.0362,SWIPE
109,69,0,-2,SOUTH,-90,SWIPE
109,69,0,0,SOUTH,-90,SWIPE
109,69,0,0,SOUTH,-90,SWIPE
109,69,0,0,SOUTH,-90,SWIPE
109,69,0,0,SOUTH,-90,SWIPE
109,69,0,0,SOUTH,-90,SWIPE
107,69,-2,0,WEST,180,SWIPE
101,65,-6,-4,SOUTHWEST,-146.3099,SWIPE
SEPARATE   holdFrame = 10
FPS : 61
FPS : 60
TOUCH   waitFrame = 101
133,71,0,0,SOUTHWEST,-146.3099,TOUCH
133,71,0,0,SOUTHWEST,-146.3099,SWIPE
133,71,0,0,SOUTHWEST,-146.3099,SWIPE
133,71,0,0,SOUTHWEST,-146.3099,SWIPE
133,71,0,0,SOUTHWEST,-146.3099,SWIPE
129,71,-4,0,WEST,180,SWIPE
127,73,-2,2,WEST,180,SWIPE
123,77,-4,4,WEST,180,SWIPE
123,79,0,2,NORTH,90,SWIPE
121,81,-2,2,NORTH,90,SWIPE
121,83,0,2,NORTH,90,SWIPE
121,83,0,0,NORTH,90,SWIPE
121,83,0,0,NORTH,90,SWIPE
SEPARATE   holdFrame = 13
FPS : 61
TOUCH   waitFrame = 31
109,117,0,0,NORTH,90,TOUCH
109,117,0,0,NORTH,90,SWIPE
109,117,0,0,NORTH,90,SWIPE
109,117,0,0,NORTH,90,SWIPE
109,117,0,0,NORTH,90,SWIPE
109,115,0,-2,SOUTH,-90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 31
71,171,0,0,SOUTH,-90,TOUCH
69,171,-2,0,WEST,180,SWIPE
FPS : 60
69,171,0,0,WEST,180,SWIPE
69,171,0,0,WEST,180,SWIPE
69,171,0,0,WEST,180,SWIPE
69,171,0,0,WEST,180,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 34
125,59,0,0,WEST,180,TOUCH
125,57,0,-2,SOUTH,-90,SWIPE
125,57,0,0,SOUTH,-90,SWIPE
121,57,-4,0,WEST,180,SWIPE
117,57,-4,0,WEST,180,SWIPE
111,57,-6,0,WEST,180,SWIPE
101,61,-10,4,WEST,158.1986,SWIPE
87,69,-14,8,NORTHWEST,150.2551,SWIPE
77,73,-10,4,WEST,158.1986,SWIPE
67,81,-10,8,NORTHWEST,141.3402,SWIPE
63,87,-4,6,NORTHWEST,123.6901,SWIPE
57,97,-6,10,NORTHWEST,120.9638,SWIPE
51,115,-6,18,NORTH,108.435,SWIPE
49,125,-2,10,NORTH,101.3099,SWIPE
51,137,2,12,NORTH,80.53768,SWIPE
57,143,6,6,NORTHEAST,45,SWIPE
65,147,8,4,NORTHEAST,26.56505,SWIPE
77,151,12,4,EAST,18.43495,SWIPE
93,153,16,2,EAST,7.125017,SWIPE
113,155,20,2,EAST,5.710593,SWIPE
129,157,16,2,EAST,7.125017,SWIPE
FPS : 60
159,159,30,2,EAST,3.814075,SWIPE
167,159,8,0,EAST,0,SWIPE
181,161,14,2,EAST,8.130102,SWIPE
195,163,14,2,EAST,8.130102,SWIPE
211,169,16,6,EAST,20.55605,SWIPE
223,175,12,6,NORTHEAST,26.56505,SWIPE
239,185,16,10,NORTHEAST,32.00538,SWIPE
247,195,8,10,NORTHEAST,51.34019,SWIPE
263,217,16,22,NORTHEAST,53.97263,SWIPE
269,231,6,14,NORTHEAST,66.80141,SWIPE
277,249,8,18,NORTHEAST,66.03751,SWIPE
281,263,4,14,NORTH,74.0546,SWIPE
281,281,0,18,NORTH,90,SWIPE
281,297,0,16,NORTH,90,SWIPE
279,313,-2,16,NORTH,97.12502,SWIPE
269,337,-10,24,NORTHWEST,112.6199,SWIPE
265,345,-4,8,NORTHWEST,116.565,SWIPE
255,359,-10,14,NORTHWEST,125.5377,SWIPE
245,375,-10,16,NORTHWEST,122.0054,SWIPE
227,395,-18,20,NORTHWEST,131.9872,SWIPE
211,413,-16,18,NORTHWEST,131.6335,SWIPE
193,427,-18,14,NORTHWEST,142.125,SWIPE
177,437,-16,10,NORTHWEST,147.9946,SWIPE
161,441,-16,4,WEST,165.9638,SWIPE
149,437,-12,-4,WEST,-161.565,SWIPE
133,427,-16,-10,SOUTHWEST,-147.9946,SWIPE
119,411,-14,-16,SOUTHWEST,-131.1859,SWIPE
111,393,-8,-18,SOUTHWEST,-113.9625,SWIPE
109,377,-2,-16,SOUTH,-97.12502,SWIPE
113,349,4,-28,SOUTH,-81.8699,SWIPE
125,321,12,-28,SOUTHEAST,-66.80141,SWIPE
141,289,16,-32,SOUTHEAST,-63.43495,SWIPE
159,269,18,-20,SOUTHEAST,-48.01279,SWIPE
177,251,18,-18,SOUTHEAST,-48.01279,SWIPE
209,219,32,-32,SOUTHEAST,-48.01279,SWIPE
225,207,16,-12,SOUTHEAST,-36.8699,SWIPE
255,187,30,-20,SOUTHEAST,-33.69007,SWIPE
285,157,30,-30,SOUTHEAST,-33.69007,SWIPE
297,143,12,-14,SOUTHEAST,-49.3987,SWIPE
311,121,14,-22,SOUTHEAST,-57.5288,SWIPE
319,103,8,-18,SOUTHEAST,-66.03751,SWIPE
323,87,4,-16,SOUTH,-75.96376,SWIPE
325,73,2,-14,SOUTH,-81.8699,SWIPE
327,61,2,-12,SOUTH,-80.53768,SWIPE
323,53,-4,-8,SOUTHWEST,-116.565,SWIPE
311,43,-12,-10,SOUTHWEST,-140.1944,SWIPE
291,41,-20,-2,WEST,-174.2894,SWIPE
253,41,-38,0,WEST,180,SWIPE
217,49,-36,8,WEST,167.4712,SWIPE
173,67,-44,18,WEST,157.751,SWIPE
145,79,-28,12,NORTHWEST,156.8014,SWIPE
123,111,-22,32,NORTHWEST,124.5085,SWIPE
123,119,0,8,NORTH,90,SWIPE
127,139,4,20,NORTH,78.69007,SWIPE
133,157,6,18,NORTH,71.56505,SWIPE
145,179,12,22,NORTHEAST,61.38954,SWIPE
177,211,32,32,NORTHEAST,45,SWIPE
201,229,24,18,NORTHEAST,36.8699,SWIPE
211,239,10,10,NORTHEAST,45,SWIPE
229,261,18,22,NORTHEAST,50.71059,SWIPE
FPS : 60
243,295,14,34,NORTH,67.61987,SWIPE
245,303,2,8,NORTH,75.96376,SWIPE
245,325,0,22,NORTH,90,SWIPE
243,331,-2,6,NORTH,108.435,SWIPE
229,347,-14,16,NORTHWEST,131.1859,SWIPE
205,367,-24,20,NORTHWEST,140.1944,SWIPE
175,387,-30,20,NORTHWEST,146.3099,SWIPE
161,395,-14,8,NORTHWEST,150.2551,SWIPE
155,399,-6,4,NORTHWEST,146.3099,SWIPE
153,399,-2,0,WEST,180,SWIPE
SEPARATE   holdFrame = 91
TOUCH   waitFrame = 20
163,257,0,0,WEST,180,TOUCH
165,243,2,-14,SOUTH,-81.8699,SWIPE
165,235,0,-8,SOUTH,-90,SWIPE
165,223,0,-12,SOUTH,-90,SWIPE
165,215,0,-8,SOUTH,-90,SWIPE
SEPARATE   holdFrame = 5
TOUCH   waitFrame = 7
117,151,0,0,SOUTH,-90,TOUCH
111,139,-6,-12,SOUTHWEST,-116.565,SWIPE
109,139,-2,0,WEST,180,SWIPE
107,135,-2,-4,SOUTHWEST,-116.565,SWIPE
105,135,-2,0,WEST,180,SWIPE
105,135,0,0,WEST,180,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 6
75,137,0,0,WEST,180,TOUCH
75,137,0,0,WEST,180,SWIPE
75,137,0,0,WEST,180,SWIPE
FPS : 60
71,145,-4,8,NORTHWEST,116.565,SWIPE
SEPARATE   holdFrame = 4
TOUCH   waitFrame = 6
49,213,0,0,NORTHWEST,116.565,TOUCH
51,217,2,4,NORTHEAST,63.43495,SWIPE
51,219,0,2,NORTH,90,SWIPE
51,221,0,2,NORTH,90,SWIPE
55,225,4,4,NORTHEAST,45,SWIPE
55,233,0,8,NORTH,90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 4
53,279,0,0,NORTH,90,TOUCH
53,279,0,0,NORTH,90,SWIPE
53,279,0,0,NORTH,90,SWIPE
53,279,0,0,NORTH,90,SWIPE
53,279,0,0,NORTH,90,SWIPE
53,279,0,0,NORTH,90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 4
75,287,0,0,NORTH,90,TOUCH
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
SEPARATE   holdFrame = 13
TOUCH   waitFrame = 5
75,287,0,0,NORTH,90,TOUCH
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
75,287,0,0,NORTH,90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 3
75,287,0,0,NORTH,90,TOUCH
FPS : 60
77,285,2,-2,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 4
77,285,0,0,NORTH,90,TOUCH
77,285,0,0,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
77,285,0,0,NORTH,90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 7
77,285,0,0,NORTH,90,TOUCH
77,285,0,0,NORTH,90,SWIPE
77,283,0,-2,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 4
77,283,0,0,SOUTH,-90,TOUCH
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
SEPARATE   holdFrame = 6
TOUCH   waitFrame = 3
77,283,0,0,SOUTH,-90,TOUCH
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
SEPARATE   holdFrame = 5
TOUCH   waitFrame = 3
77,283,0,0,SOUTH,-90,TOUCH
77,283,0,0,SOUTH,-90,SWIPE
77,283,0,0,SOUTH,-90,SWIPE
