424.1164,370.0375,0,0,CENTER,0,TOUCH
140.9563,139.9252,-283.1601,-230.1123,SOUTHWEST,-140.9007,SWIPE
181.4949,110.8425,40.53856,-29.0827,SOUTHEAST,-35.65598,SWIPE
205.4832,105.2529,23.98831,-5.5896,EAST,-13.11664,SWIPE
222.8406,105.4082,17.35744,0.1553345,EAST,0.5127354,SWIPE
241.3721,105.4082,18.53152,0,EAST,0,SWIPE
249.9811,106.6866,8.608978,1.278442,EAST,8.446754,SWIPE
382.9522,454.412,0,0,EAST,8.446754,TOUCH
382.9522,454.412,0,0,EAST,8.446754,SWIPE
382.9522,454.412,0,0,EAST,8.446754,SWIPE
376.7152,456.9688,-6.237,2.556763,WEST,157.7096,SWIPE
357.608,459.5256,-19.10715,2.556824,WEST,172.3782,SWIPE
349.5618,459.5256,-8.046265,0,WEST,180,SWIPE
329.15,458.0865,-20.4118,-1.439087,WEST,-175.9672,SWIPE
309.0158,453.379,-20.13416,-4.70752,WEST,-166.8402,SWIPE
280.3055,441.4436,-28.7103,-11.93536,SOUTHWEST,-157.4265,SWIPE
256.07,425.9927,-24.23553,-15.45093,SOUTHWEST,-147.4812,SWIPE
239.501,415.4207,-16.56894,-10.57202,SOUTHWEST,-147.4596,SWIPE
225.0697,403.1215,-14.43132,-12.29913,SOUTHWEST,-139.5606,SWIPE
212.8158,393.6957,-12.25391,-9.425781,SOUTHWEST,-142.4323,SWIPE
199.4591,382.383,-13.35667,-11.31274,SOUTHWEST,-139.7363,SWIPE
184.492,368.6326,-14.96713,-13.75037,SOUTHWEST,-137.4262,SWIPE
172.1733,353.4641,-12.31868,-15.16858,SOUTHWEST,-129.0807,SWIPE
161.2575,341.8004,-10.91579,-11.66364,SOUTHWEST,-133.103,SWIPE
150.9197,328.5978,-10.33784,-13.20264,SOUTHWEST,-128.0614,SWIPE
136.8897,298.4127,-14.02995,-30.18512,SOUTHWEST,-114.9289,SWIPE
129.4351,283.7806,-7.454605,-14.63202,SOUTHWEST,-116.9976,SWIPE
129.4351,283.7806,0,0,SOUTHWEST,-116.9976,SWIPE
123.0476,267.8273,-6.387489,-15.95331,SOUTH,-111.8205,SWIPE
117.8313,248.1943,-5.216393,-19.633,SOUTH,-104.8794,SWIPE
114.1641,230.8019,-3.66713,-17.3924,SOUTH,-101.9062,SWIPE
116.3073,213.6392,2.143173,-17.16278,SOUTH,-82.88213,SWIPE
122.1395,198.5585,5.83223,-15.08069,SOUTH,-68.85677,SWIPE
128.5328,187.1398,6.393265,-11.4187,SOUTHEAST,-60.75579,SWIPE
133.5679,181.5223,5.03508,-5.617432,SOUTHEAST,-60.75579,SWIPE
139.3118,173.7742,5.743881,-7.748169,SOUTHEAST,-53.44968,SWIPE
159.4135,153.4784,20.10172,-20.29578,SOUTHEAST,-53.44968,SWIPE
171.9796,147.6508,12.56609,-5.827637,SOUTHEAST,-24.87994,SWIPE
184.6872,143.3096,12.70763,-4.341125,EAST,-18.86098,SWIPE
189.0939,142.6565,4.406708,-0.6531372,EAST,-8.430679,SWIPE
204.5738,144.3995,15.47992,1.743042,EAST,6.424456,SWIPE
221.9106,147.8989,17.33679,3.499329,EAST,11.41149,SWIPE
250.4134,162.2955,28.50281,14.39661,NORTHEAST,26.79808,SWIPE
264.3531,170.5576,13.93968,8.262146,NORTHEAST,30.65552,SWIPE
279.4317,179.5644,15.07858,9.006775,NORTHEAST,30.85082,SWIPE
293.303,188.1901,13.87137,8.625732,NORTHEAST,31.87489,SWIPE
306.1346,200.5443,12.8316,12.35413,NORTHEAST,43.9139,SWIPE
321.2337,228.192,15.09906,27.64771,NORTHEAST,61.36001,SWIPE
326.9109,241.2011,5.677246,13.00916,NORTHEAST,66.42336,SWIPE
333.0432,254.3222,6.132294,13.12109,NORTHEAST,64.95042,SWIPE
339.2104,268.7468,6.167114,14.42456,NORTHEAST,66.85123,SWIPE
352.4925,297.6444,13.28217,28.89764,NORTHEAST,65.31517,SWIPE
