380.4574,203.8452,0,0,SOUTH,-90,SWIPE
380.4574,203.8452,0,0,SOUTH,-90,SWIPE
380.4574,203.8452,0,0,SOUTH,-90,SWIPE
380.4574,210.2372,0,6.391968,NORTH,90,SWIPE
381.7048,212.794,1.247406,2.556824,NORTHEAST,63.99349,SWIPE
384.1996,221.7428,2.494812,8.948792,NORTH,74.4222,SWIPE
394.1788,235.8052,9.979218,14.06244,NORTHEAST,54.6391,SWIPE
401.6632,242.1973,7.484406,6.392029,NORTHEAST,40.49886,SWIPE
416.632,257.5381,14.96881,15.34082,NORTHEAST,45.70319,SWIPE
430.3534,276.7141,13.72141,19.17603,NORTHEAST,54.41439,SWIPE
440.3326,294.6117,9.979218,17.89758,NORTHEAST,60.85712,SWIPE
444.0748,303.5605,3.742188,8.948853,NORTHEAST,67.30653,SWIPE
450.3119,320.1798,6.23703,16.61926,NORTH,69.42943,SWIPE
451.5592,324.015,1.247375,3.835205,NORTH,71.98322,SWIPE
450.3119,340.6342,-1.247375,16.61914,NORTH,94.29237,SWIPE
441.58,357.2534,-8.731812,16.61926,NORTHWEST,117.7176,SWIPE
431.6008,363.6454,-9.979218,6.392029,NORTHWEST,147.3591,SWIPE
406.6528,372.5942,-24.94803,8.948792,WEST,160.2672,SWIPE
372.973,376.4294,-33.67984,3.835205,WEST,173.5036,SWIPE
320.5821,372.5942,-52.39084,-3.835205,WEST,-175.8132,SWIPE
273.1809,358.5319,-47.40125,-14.06238,WEST,-163.4761,SWIPE
240.7484,347.0262,-32.43243,-11.50562,WEST,-160.4675,SWIPE
217.0478,334.2422,-23.70062,-12.78406,SOUTHWEST,-151.6577,SWIPE
180.8732,312.5094,-36.17464,-21.73279,SOUTHWEST,-149.0036,SWIPE
164.657,295.8901,-16.21622,-16.61926,SOUTHWEST,-134.2968,SWIPE
159.6674,285.6629,-4.989609,-10.22723,SOUTHWEST,-116.0066,SWIPE
158.42,281.8277,-1.247406,-3.835205,SOUTH,-108.0172,SWIPE
164.657,272.8789,6.237015,-8.948792,SOUTHEAST,-55.12477,SWIPE
182.1206,262.6517,17.46361,-10.22723,SOUTHEAST,-30.35457,SWIPE
212.0582,256.2596,29.93764,-6.392029,EAST,-12.05234,SWIPE
229.5218,254.9813,17.46361,-1.278381,EAST,-4.186732,SWIPE
288.1497,252.4244,58.62787,-2.556824,EAST,-2.497148,SWIPE
340.5405,247.3109,52.39084,-5.113586,EAST,-5.574673,SWIPE
394.1788,239.6404,53.63828,-7.67041,EAST,-8.138267,SWIPE
420.3742,235.8052,26.1954,-3.835205,EAST,-8.329358,SWIPE
444.0748,226.8564,23.70062,-8.948792,EAST,-20.68534,SWIPE
464.0333,217.9076,19.95844,-8.948853,SOUTHEAST,-24.15025,SWIPE
475.2599,206.402,11.22659,-11.50562,SOUTHEAST,-24.15025,SWIPE
476.5073,203.8452,1.247406,-2.556763,SOUTHEAST,-63.99295,SWIPE
474.0125,197.4532,-2.494781,-6.392029,SOUTH,-111.3205,SWIPE
460.291,183.3907,-13.72144,-14.06244,SOUTHWEST,-134.2968,SWIPE
416.632,162.9363,-43.65903,-20.45441,SOUTHWEST,-154.8968,SWIPE
367.9834,147.5955,-48.64865,-15.34082,WEST,-162.4979,SWIPE
353.0146,143.7603,-14.96881,-3.835205,WEST,-165.6292,SWIPE
304.3659,136.0899,-48.64865,-7.67041,WEST,-171.04,SWIPE
276.9231,133.5331,-27.44284,-2.556824,WEST,-174.6772,SWIPE
250.7276,136.0899,-26.19542,2.556824,WEST,174.4253,SWIPE
232.0166,148.8739,-18.71101,12.784,NORTHWEST,145.6578,SWIPE
223.2848,165.4932,-8.731812,16.61926,NORTHWEST,117.7176,SWIPE
223.2848,165.4932,0,0,NORTHWEST,117.7176,SWIPE
248.2328,220.4644,24.94803,54.97125,NORTHEAST,65.58966,SWIPE
279.4179,252.4244,31.18503,31.96002,NORTHEAST,45.70317,SWIPE
311.8503,284.3845,32.43243,31.96008,NORTHEAST,44.57972,SWIPE
321.8295,292.0549,9.979218,7.67041,NORTHEAST,37.54726,SWIPE
360.499,317.6229,38.66943,25.56799,NORTHEAST,33.47243,SWIPE
396.6736,343.191,36.17462,25.56812,NORTHEAST,35.25256,SWIPE
424.1164,367.4807,27.44284,24.28961,NORTHEAST,41.51199,SWIPE
429.106,375.1511,4.989594,7.67041,NORTHEAST,56.95604,SWIPE
435.343,385.3783,6.237,10.22723,NORTHEAST,58.6234,SWIPE
435.343,393.0487,0,7.67041,NORTH,90,SWIPE
419.1268,405.8327,-16.21619,12.784,NORTHWEST,141.7496,SWIPE
392.9314,410.9463,-26.19543,5.113586,WEST,168.9543,SWIPE
361.7464,413.5031,-31.18503,2.556824,WEST,175.3129,SWIPE
311.8503,407.1111,-49.89606,-6.392029,WEST,-172.6998,SWIPE
284.4075,400.7191,-27.44284,-6.391968,WEST,-166.8885,SWIPE
233.264,380.2646,-51.14343,-20.45447,WEST,-158.2014,SWIPE
217.0478,364.9238,-16.21622,-15.34082,SOUTHWEST,-136.589,SWIPE
204.5738,350.8615,-12.47401,-14.06238,SOUTHWEST,-131.5746,SWIPE
197.0894,336.799,-7.484406,-14.0625,SOUTHWEST,-118.023,SWIPE
195.842,327.8502,-1.247406,-8.94873,SOUTH,-97.9356,SWIPE
197.0894,313.7877,1.247406,-14.0625,SOUTH,-84.93088,SWIPE
200.8316,299.7253,3.742203,-14.06238,SOUTH,-75.09812,SWIPE
208.316,285.6629,7.484406,-14.06244,SOUTHEAST,-61.9769,SWIPE
